ts_code,name,report_date,year,analyst_count,eps_avg,eps_max,eps_min,np_avg,np_max,np_min,revenue_avg,target_price_avg,rating_buy,rating_hold,rating_neutral,rating_sell
000333,美的集团,2023-06-28,,,,,,,,,,,买入,,,
000333,美的集团,2023-06-27,,,,,,,,,,,买入,,,
000333,美的集团,2023-06-27,,,,,,,,,,,买入,,,
000333,美的集团,2023-06-26,,,,,,,,,,,买入,,,
000333,美的集团,2023-06-26,,,,,,,,,,,买入,,,
000333,美的集团,2023-06-25,,,,,,,,,,,增持,,,
000333,美的集团,2023-06-25,,,,,,,,,,,增持,,,
000333,美的集团,2023-06-21,,,,,,,,,,,买入,,,
000333,美的集团,2023-06-20,,,,,,,,,,,买入,,,
000333,美的集团,2023-06-20,,,,,,,,,,,买入,,,
000333,美的集团,2023-06-20,,,,,,,,,,,买入,,,
000333,美的集团,2023-06-20,,,,,,,,,,,买入,,,
000333,美的集团,2023-06-19,,,,,,,,,,,买入,,,
000333,美的集团,2023-06-19,,,,,,,,,,,增持,,,
000333,美的集团,2023-06-16,,,,,,,,,,,买入,,,
000333,美的集团,2023-06-16,,,,,,,,,,,买入,,,
000333,美的集团,2023-06-16,,,,,,,,,,,买入,,,
000333,美的集团,2023-06-14,,,,,,,,,,,买入,,,
000333,美的集团,2023-06-13,,,,,,,,,,,买入,,,
000333,美的集团,2023-06-12,,,,,,,,,,,买入,,,
000333,美的集团,2023-06-09,,,,,,,,,,,买入,,,
000333,美的集团,2023-06-06,,,,,,,,,,,买入,,,
000333,美的集团,2023-06-05,,,,,,,,,,,买入,,,
000333,美的集团,2023-06-05,,,,,,,,,,,买入,,,
000333,美的集团,2023-06-02,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-31,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-30,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-29,,,,,,,,,,,增持,,,
000333,美的集团,2023-05-26,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-24,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-22,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-21,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-19,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-19,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-18,,,,,,,,,,,增持,,,
000333,美的集团,2023-05-18,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-18,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-15,,,,,,,,,,,增持,,,
000333,美的集团,2023-05-15,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-15,,,,,,,,,,,增持,,,
000333,美的集团,2023-05-15,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-12,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-12,,,,,,,,,,,增持,,,
000333,美的集团,2023-05-11,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-11,,,,,,,,,,,增持,,,
000333,美的集团,2023-05-10,,,,,,,,,,,增持,,,
000333,美的集团,2023-05-10,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-10,,,,,,,,,,,增持,,,
000333,美的集团,2023-05-10,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-09,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-09,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-08,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-08,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-08,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-06,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-06,,,,,,,,,,,增持,,,
000333,美的集团,2023-05-05,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-05,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-05,,,,,,,,,,,增持,,,
000333,美的集团,2023-05-05,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-05,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-04,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-04,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-04,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-04,,,,,,,,,,,增持,,,
000333,美的集团,2023-05-04,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-04,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-04,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-04,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-04,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-04,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-03,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-03,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-02,,,,,,,,,,,增持,,,
000333,美的集团,2023-05-02,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-01,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-01,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-01,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-01,,,,,,,,,,,增持,,,
000333,美的集团,2023-05-01,,,,,,,,,,,买入,,,
000333,美的集团,2023-05-01,,,,,,,,,,,买入,,,
000333,美的集团,2023-04-30,,,,,,,,,,,买入,,,
000333,美的集团,2023-04-30,,,,,,,,,,,买入,,,
000333,美的集团,2023-04-26,,,,,,,,,,,买入,,,
000333,美的集团,2023-04-26,,,,,,,,,,,买入,,,
000333,美的集团,2023-04-23,,,,,,,,,,,买入,,,
000333,美的集团,2023-04-23,,,,,,,,,,,买入,,,
000333,美的集团,2023-04-23,,,,,,,,,,,买入,,,
002594,比亚迪,2026-01-13,,,,,,,,,,,增持,,,
002594,比亚迪,2026-01-12,,,,,,,,,,,买入,,,
002594,比亚迪,2026-01-11,,,,,,,,,,,增持,,,
002594,比亚迪,2026-01-08,,,,,,,,,,,买入,,,
002594,比亚迪,2026-01-06,,,,,,,,,,,买入,,,
002594,比亚迪,2026-01-06,,,,,,,,,,,买入,,,
002594,比亚迪,2026-01-05,,,,,,,,,,,买入,,,
002594,比亚迪,2026-01-01,,,,,,,,,,,买入,,,
002594,比亚迪,2025-12-31,,,,,,,,,,,买入,,,
002594,比亚迪,2025-12-29,,,,,,,,,,,买入,,,
002594,比亚迪,2025-12-28,,,,,,,,,,,买入,,,
002594,比亚迪,2025-12-20,,,,,,,,,,,买入,,,
002594,比亚迪,2025-12-19,,,,,,,,,,,买入,,,
002594,比亚迪,2025-12-17,,,,,,,,,,,增持,,,
002594,比亚迪,2025-12-16,,,,,,,,,,,买入,,,
002594,比亚迪,2025-12-15,,,,,,,,,,,买入,,,
002594,比亚迪,2025-12-14,,,,,,,,,,,买入,,,
002594,比亚迪,2025-12-14,,,,,,,,,,,买入,,,
002594,比亚迪,2025-12-09,,,,,,,,,,,买入,,,
002594,比亚迪,2025-12-08,,,,,,,,,,,增持,,,
002594,比亚迪,2025-12-07,,,,,,,,,,,增持,,,
002594,比亚迪,2025-12-05,,,,,,,,,,,买入,,,
002594,比亚迪,2025-12-04,,,,,,,,,,,买入,,,
002594,比亚迪,2025-12-04,,,,,,,,,,,增持,,,
002594,比亚迪,2025-12-03,,,,,,,,,,,买入,,,
002594,比亚迪,2025-12-03,,,,,,,,,,,买入,,,
002594,比亚迪,2025-12-02,,,,,,,,,,,买入,,,
002594,比亚迪,2025-12-01,,,,,,,,,,,买入,,,
002594,比亚迪,2025-11-26,,,,,,,,,,,买入,,,
002594,比亚迪,2025-11-18,,,,,,,,,,,买入,,,
002594,比亚迪,2025-11-14,,,,,,,,,,,买入,,,
002594,比亚迪,2025-11-14,,,,,,,,,,,买入,,,
002594,比亚迪,2025-11-14,,,,,,,,,,,买入,,,
002594,比亚迪,2025-11-12,,,,,,,,,,,增持,,,
002594,比亚迪,2025-11-12,,,,,,,,,,,买入,,,
002594,比亚迪,2025-11-10,,,,,,,,,,,买入,,,
002594,比亚迪,2025-11-07,,,,,,,,,,,买入,,,
002594,比亚迪,2025-11-06,,,,,,,,,,,买入,,,
002594,比亚迪,2025-11-06,,,,,,,,,,,买入,,,
002594,比亚迪,2025-11-06,,,,,,,,,,,增持,,,
002594,比亚迪,2025-11-05,,,,,,,,,,,买入,,,
002594,比亚迪,2025-11-05,,,,,,,,,,,买入,,,
002594,比亚迪,2025-11-05,,,,,,,,,,,买入,,,
002594,比亚迪,2025-11-04,,,,,,,,,,,买入,,,
002594,比亚迪,2025-11-04,,,,,,,,,,,买入,,,
002594,比亚迪,2025-11-04,,,,,,,,,,,买入,,,
002594,比亚迪,2025-11-04,,,,,,,,,,,买入,,,
002594,比亚迪,2025-11-04,,,,,,,,,,,买入,,,
002594,比亚迪,2025-11-03,,,,,,,,,,,买入,,,
002594,比亚迪,2025-11-03,,,,,,,,,,,买入,,,
002594,比亚迪,2025-11-03,,,,,,,,,,,买入,,,
002594,比亚迪,2025-11-02,,,,,,,,,,,增持,,,
002594,比亚迪,2025-11-02,,,,,,,,,,,买入,,,
002594,比亚迪,2025-11-02,,,,,,,,,,,买入,,,
002594,比亚迪,2025-11-01,,,,,,,,,,,增持,,,
002594,比亚迪,2025-10-31,,,,,,,,,,,增持,,,
002594,比亚迪,2025-10-31,,,,,,,,,,,买入,,,
002594,比亚迪,2025-10-31,,,,,,,,,,,买入,,,
002594,比亚迪,2025-10-31,,,,,,,,,,,买入,,,
002594,比亚迪,2025-10-31,,,,,,,,,,,买入,,,
002594,比亚迪,2025-10-31,,,,,,,,,,,买入,,,
002594,比亚迪,2025-10-30,,,,,,,,,,,买入,,,
002594,比亚迪,2025-10-23,,,,,,,,,,,买入,,,
002594,比亚迪,2025-10-19,,,,,,,,,,,买入,,,
002594,比亚迪,2025-10-17,,,,,,,,,,,买入,,,
002594,比亚迪,2025-10-13,,,,,,,,,,,买入,,,
002594,比亚迪,2025-10-09,,,,,,,,,,,买入,,,
002594,比亚迪,2025-10-09,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-26,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-23,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-18,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-18,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-17,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-17,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-14,,,,,,,,,,,增持,,,
002594,比亚迪,2025-09-13,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-12,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-12,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-09,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-09,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-09,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-08,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-05,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-04,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-04,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-04,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-03,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-03,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-03,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-03,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-02,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-02,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-02,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-02,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-01,,,,,,,,,,,增持,,,
002594,比亚迪,2025-09-01,,,,,,,,,,,增持,,,
002594,比亚迪,2025-09-01,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-01,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-01,,,,,,,,,,,买入,,,
002594,比亚迪,2025-09-01,,,,,,,,,,,买入,,,
002594,比亚迪,2025-08-31,,,,,,,,,,,增持,,,
002594,比亚迪,2025-08-31,,,,,,,,,,,买入,,,
002594,比亚迪,2025-08-31,,,,,,,,,,,买入,,,
002594,比亚迪,2025-08-31,,,,,,,,,,,买入,,,
002594,比亚迪,2025-08-31,,,,,,,,,,,买入,,,
002594,比亚迪,2025-08-31,,,,,,,,,,,买入,,,
002594,比亚迪,2025-08-31,,,,,,,,,,,买入,,,
002594,比亚迪,2025-08-30,,,,,,,,,,,买入,,,
002594,比亚迪,2025-08-30,,,,,,,,,,,买入,,,
002594,比亚迪,2025-08-29,,,,,,,,,,,买入,,,
002594,比亚迪,2025-08-22,,,,,,,,,,,买入,,,
002594,比亚迪,2025-08-20,,,,,,,,,,,买入,,,
002594,比亚迪,2025-08-17,,,,,,,,,,,买入,,,
002594,比亚迪,2025-08-15,,,,,,,,,,,买入,,,
002594,比亚迪,2025-08-13,,,,,,,,,,,买入,,,
002594,比亚迪,2025-08-13,,,,,,,,,,,买入,,,
002594,比亚迪,2025-08-11,,,,,,,,,,,买入,,,
002594,比亚迪,2025-08-08,,,,,,,,,,,买入,,,
002594,比亚迪,2025-08-07,,,,,,,,,,,买入,,,
002594,比亚迪,2025-08-07,,,,,,,,,,,增持,,,
002594,比亚迪,2025-08-07,,,,,,,,,,,增持,,,
002594,比亚迪,2025-08-06,,,,,,,,,,,买入,,,
002594,比亚迪,2025-08-06,,,,,,,,,,,增持,,,
002594,比亚迪,2025-08-05,,,,,,,,,,,买入,,,
002594,比亚迪,2025-08-04,,,,,,,,,,,买入,,,
002594,比亚迪,2025-08-04,,,,,,,,,,,买入,,,
002594,比亚迪,2025-08-04,,,,,,,,,,,买入,,,
002594,比亚迪,2025-07-23,,,,,,,,,,,买入,,,
002594,比亚迪,2025-07-20,,,,,,,,,,,买入,,,
002594,比亚迪,2025-07-16,,,,,,,,,,,买入,,,
002594,比亚迪,2025-07-13,,,,,,,,,,,买入,,,
002594,比亚迪,2025-07-10,,,,,,,,,,,买入,,,
002594,比亚迪,2025-07-10,,,,,,,,,,,买入,,,
002594,比亚迪,2025-07-08,,,,,,,,,,,买入,,,
002594,比亚迪,2025-07-07,,,,,,,,,,,买入,,,
002594,比亚迪,2025-07-07,,,,,,,,,,,买入,,,
002594,比亚迪,2025-07-07,,,,,,,,,,,买入,,,
002594,比亚迪,2025-07-04,,,,,,,,,,,买入,,,
002594,比亚迪,2025-07-03,,,,,,,,,,,买入,,,
002594,比亚迪,2025-07-03,,,,,,,,,,,买入,,,
002594,比亚迪,2025-07-02,,,,,,,,,,,买入,,,
002594,比亚迪,2025-07-01,,,,,,,,,,,买入,,,
002594,比亚迪,2025-07-01,,,,,,,,,,,买入,,,
002594,比亚迪,2025-06-30,,,,,,,,,,,买入,,,
002594,比亚迪,2025-06-23,,,,,,,,,,,买入,,,
002594,比亚迪,2025-06-23,,,,,,,,,,,买入,,,
002594,比亚迪,2025-06-20,,,,,,,,,,,买入,,,
002594,比亚迪,2025-06-18,,,,,,,,,,,买入,,,
002594,比亚迪,2025-06-18,,,,,,,,,,,买入,,,
002594,比亚迪,2025-06-17,,,,,,,,,,,买入,,,
002594,比亚迪,2025-06-17,,,,,,,,,,,买入,,,
002594,比亚迪,2025-06-12,,,,,,,,,,,买入,,,
002594,比亚迪,2025-06-11,,,,,,,,,,,买入,,,
002594,比亚迪,2025-06-10,,,,,,,,,,,买入,,,
002594,比亚迪,2025-06-09,,,,,,,,,,,买入,,,
002594,比亚迪,2025-06-08,,,,,,,,,,,买入,,,
002594,比亚迪,2025-06-05,,,,,,,,,,,买入,,,
002594,比亚迪,2025-06-05,,,,,,,,,,,买入,,,
002594,比亚迪,2025-06-04,,,,,,,,,,,买入,,,
002594,比亚迪,2025-06-03,,,,,,,,,,,买入,,,
002594,比亚迪,2025-06-03,,,,,,,,,,,买入,,,
002594,比亚迪,2025-06-02,,,,,,,,,,,买入,,,
002594,比亚迪,2025-05-28,,,,,,,,,,,买入,,,
002594,比亚迪,2025-05-27,,,,,,,,,,,增持,,,
002594,比亚迪,2025-05-22,,,,,,,,,,,买入,,,
002594,比亚迪,2025-05-22,,,,,,,,,,,买入,,,
002594,比亚迪,2025-05-22,,,,,,,,,,,买入,,,
002594,比亚迪,2025-05-20,,,,,,,,,,,买入,,,
002594,比亚迪,2025-05-19,,,,,,,,,,,买入,,,
002594,比亚迪,2025-05-19,,,,,,,,,,,买入,,,
002594,比亚迪,2025-05-19,,,,,,,,,,,增持,,,
002594,比亚迪,2025-05-14,,,,,,,,,,,买入,,,
002594,比亚迪,2025-05-13,,,,,,,,,,,买入,,,
002594,比亚迪,2025-05-13,,,,,,,,,,,买入,,,
002594,比亚迪,2025-05-12,,,,,,,,,,,买入,,,
002594,比亚迪,2025-05-12,,,,,,,,,,,买入,,,
002594,比亚迪,2025-05-11,,,,,,,,,,,买入,,,
002594,比亚迪,2025-05-09,,,,,,,,,,,买入,,,
002594,比亚迪,2025-05-08,,,,,,,,,,,买入,,,
002594,比亚迪,2025-05-07,,,,,,,,,,,买入,,,
002594,比亚迪,2025-05-07,,,,,,,,,,,买入,,,
002594,比亚迪,2025-05-07,,,,,,,,,,,买入,,,
002594,比亚迪,2025-05-06,,,,,,,,,,,买入,,,
002594,比亚迪,2025-05-05,,,,,,,,,,,买入,,,
002594,比亚迪,2025-05-05,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-30,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-30,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-30,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-29,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-28,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-28,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-28,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-28,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-27,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-27,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-27,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-26,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-26,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-26,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-26,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-26,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-23,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-22,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-21,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-20,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-19,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-16,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-13,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-11,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-11,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-11,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-10,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-10,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-09,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-09,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-09,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-09,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-09,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-09,,,,,,,,,,,增持,,,
002594,比亚迪,2025-04-09,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-09,,,,,,,,,,,增持,,,
002594,比亚迪,2025-04-09,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-08,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-06,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-06,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-06,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-04,,,,,,,,,,,增持,,,
002594,比亚迪,2025-04-03,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-03,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-02,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-01,,,,,,,,,,,买入,,,
002594,比亚迪,2025-04-01,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-31,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-30,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-30,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-28,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-28,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-28,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-28,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-27,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-27,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-27,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-27,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-27,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-27,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-26,,,,,,,,,,,增持,,,
002594,比亚迪,2025-03-26,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-26,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-26,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-26,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-26,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-26,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-26,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-26,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-26,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-26,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-25,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-25,,,,,,,,,,,增持,,,
002594,比亚迪,2025-03-25,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-25,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-25,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-25,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-25,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-25,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-25,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-20,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-19,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-19,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-19,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-19,,,,,,,,,,,增持,,,
002594,比亚迪,2025-03-19,,,,,,,,,,,增持,,,
002594,比亚迪,2025-03-18,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-18,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-18,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-18,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-18,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-18,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-18,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-13,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-12,,,,,,,,,,,增持,,,
002594,比亚迪,2025-03-11,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-10,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-08,,,,,,,,,,,增持,,,
002594,比亚迪,2025-03-07,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-06,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-06,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-06,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-06,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-05,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-05,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-05,,,,,,,,,,,增持,,,
002594,比亚迪,2025-03-05,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-05,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-05,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-05,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-05,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-05,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-05,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-04,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-04,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-03,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-02,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-02,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-02,,,,,,,,,,,买入,,,
002594,比亚迪,2025-03-01,,,,,,,,,,,买入,,,
002594,比亚迪,2025-02-28,,,,,,,,,,,买入,,,
002594,比亚迪,2025-02-25,,,,,,,,,,,买入,,,
002594,比亚迪,2025-02-21,,,,,,,,,,,买入,,,
002594,比亚迪,2025-02-21,,,,,,,,,,,买入,,,
002594,比亚迪,2025-02-18,,,,,,,,,,,增持,,,
002594,比亚迪,2025-02-16,,,,,,,,,,,增持,,,
002594,比亚迪,2025-02-14,,,,,,,,,,,增持,,,
002594,比亚迪,2025-02-14,,,,,,,,,,,买入,,,
002594,比亚迪,2025-02-13,,,,,,,,,,,买入,,,
002594,比亚迪,2025-02-13,,,,,,,,,,,买入,,,
002594,比亚迪,2025-02-12,,,,,,,,,,,买入,,,
002594,比亚迪,2025-02-12,,,,,,,,,,,买入,,,
002594,比亚迪,2025-02-12,,,,,,,,,,,买入,,,
002594,比亚迪,2025-02-11,,,,,,,,,,,买入,,,
002594,比亚迪,2025-02-11,,,,,,,,,,,增持,,,
002594,比亚迪,2025-02-11,,,,,,,,,,,买入,,,
002594,比亚迪,2025-02-11,,,,,,,,,,,买入,,,
002594,比亚迪,2025-02-11,,,,,,,,,,,买入,,,
002594,比亚迪,2025-02-11,,,,,,,,,,,买入,,,
002594,比亚迪,2025-02-09,,,,,,,,,,,买入,,,
002594,比亚迪,2025-02-07,,,,,,,,,,,买入,,,
002594,比亚迪,2025-02-07,,,,,,,,,,,买入,,,
002594,比亚迪,2025-02-07,,,,,,,,,,,买入,,,
002594,比亚迪,2025-02-06,,,,,,,,,,,买入,,,
002594,比亚迪,2025-02-06,,,,,,,,,,,买入,,,
002594,比亚迪,2025-02-04,,,,,,,,,,,买入,,,
002594,比亚迪,2025-02-04,,,,,,,,,,,买入,,,
002594,比亚迪,2025-02-04,,,,,,,,,,,买入,,,
002594,比亚迪,2025-02-03,,,,,,,,,,,买入,,,
002594,比亚迪,2025-01-27,,,,,,,,,,,买入,,,
002594,比亚迪,2025-01-24,,,,,,,,,,,买入,,,
002594,比亚迪,2025-01-23,,,,,,,,,,,买入,,,
002594,比亚迪,2025-01-23,,,,,,,,,,,买入,,,
002594,比亚迪,2025-01-22,,,,,,,,,,,买入,,,
002594,比亚迪,2025-01-17,,,,,,,,,,,增持,,,
002594,比亚迪,2025-01-16,,,,,,,,,,,买入,,,
002594,比亚迪,2025-01-15,,,,,,,,,,,买入,,,
002594,比亚迪,2025-01-14,,,,,,,,,,,增持,,,
002594,比亚迪,2025-01-14,,,,,,,,,,,买入,,,
002594,比亚迪,2025-01-14,,,,,,,,,,,买入,,,
002594,比亚迪,2025-01-13,,,,,,,,,,,增持,,,
002594,比亚迪,2025-01-12,,,,,,,,,,,买入,,,
002594,比亚迪,2025-01-10,,,,,,,,,,,买入,,,
002594,比亚迪,2025-01-10,,,,,,,,,,,买入,,,
